Reef,time,latitude,longitude,BAA,BAA_7D_MAX,DHW,HOTSPOT,SST,SST_ANOMALY
Fantome Is.,2009-07-13T12:00:00Z,-18.675,146.525,0,0,0,-5.16,23.59,1.33
Fantome Is.,2009-07-15T12:00:00Z,-18.675,146.525,0,0,0,-5.2,23.55,1.35
Fantome Is.,2009-07-17T12:00:00Z,-18.675,146.525,0,0,0,-5.39,23.36,1.14
Fantome Is.,2009-07-19T12:00:00Z,-18.675,146.525,0,0,0,-5.61,23.14,0.9
Fantome Is.,2009-07-21T12:00:00Z,-18.675,146.525,0,0,0,-5.38,23.37,1.12
Fantome Is.,2009-07-23T12:00:00Z,-18.675,146.525,0,0,0,-5.52,23.23,0.96
Fantome Is.,2009-07-25T12:00:00Z,-18.675,146.525,0,0,0,-5.44,23.31,1.02
Fantome Is.,2009-07-27T12:00:00Z,-18.675,146.525,0,0,0,-5.36,23.39,1.08
Fantome Is.,2009-07-29T12:00:00Z,-18.675,146.525,0,0,0,-5.66,23.09,0.76
Fantome Is.,2009-07-31T12:00:00Z,-18.675,146.525,0,0,0,-5.9,22.85,0.51
Fantome Is.,2009-08-02T12:00:00Z,-18.675,146.525,0,0,0,-6.2,22.55,0.19
Fantome Is.,2009-08-04T12:00:00Z,-18.675,146.525,0,0,0,-6.09,22.66,0.28
Fantome Is.,2009-08-06T12:00:00Z,-18.675,146.525,0,0,0,-5.82,22.93,0.53
Fantome Is.,2009-08-08T12:00:00Z,-18.675,146.525,0,0,0,-5.96,22.79,0.37
Fantome Is.,2009-08-10T12:00:00Z,-18.675,146.525,0,0,0,-6.1,22.65,0.22
Fantome Is.,2009-08-12T12:00:00Z,-18.675,146.525,0,0,0,-5.93,22.82,0.37
Fantome Is.,2009-08-14T12:00:00Z,-18.675,146.525,0,0,0,-5.34,23.41,0.94
Fantome Is.,2009-08-16T12:00:00Z,-18.675,146.525,0,0,0,-5.15,23.6,1.08
Fantome Is.,2009-08-18T12:00:00Z,-18.675,146.525,0,0,0,-5.2,23.55,0.95
Fantome Is.,2009-08-20T12:00:00Z,-18.675,146.525,0,0,0,-5.04,23.71,1.03
Fantome Is.,2009-08-22T12:00:00Z,-18.675,146.525,0,0,0,-4.75,24,1.24
Fantome Is.,2009-08-24T12:00:00Z,-18.675,146.525,0,0,0,-4.51,24.24,1.4
Fantome Is.,2009-08-26T12:00:00Z,-18.675,146.525,0,0,0,-4.08,24.67,1.75
Fantome Is.,2009-08-28T12:00:00Z,-18.675,146.525,0,0,0,-3.9,24.85,1.85
Fantome Is.,2009-08-30T12:00:00Z,-18.675,146.525,0,0,0,-3.88,24.87,1.79
Fantome Is.,2009-09-01T12:00:00Z,-18.675,146.525,0,0,0,-3.73,25.02,1.87
Fantome Is.,2009-09-03T12:00:00Z,-18.675,146.525,0,0,0,-4.08,24.67,1.44
Fantome Is.,2009-09-05T12:00:00Z,-18.675,146.525,0,0,0,-3.81,24.94,1.63
Fantome Is.,2009-09-07T12:00:00Z,-18.675,146.525,0,0,0,-3.87,24.88,1.49
Fantome Is.,2009-09-09T12:00:00Z,-18.675,146.525,0,0,0,-3.9,24.85,1.38
Fantome Is.,2009-09-11T12:00:00Z,-18.675,146.525,0,0,0,-3.66,25.09,1.54
Fantome Is.,2009-09-13T12:00:00Z,-18.675,146.525,0,0,0,-3.73,25.02,1.39
Fantome Is.,2009-09-15T12:00:00Z,-18.675,146.525,0,0,0,-3.88,24.87,1.16
Fantome Is.,2009-09-17T12:00:00Z,-18.675,146.525,0,0,0,-3.7,25.05,1.22
Fantome Is.,2009-09-19T12:00:00Z,-18.675,146.525,0,0,0,-3.8,24.95,1
Fantome Is.,2009-09-21T12:00:00Z,-18.675,146.525,0,0,0,-3.59,25.16,1.09
Fantome Is.,2009-09-23T12:00:00Z,-18.675,146.525,0,0,0,-4.56,24.19,0
Fantome Is.,2009-09-25T12:00:00Z,-18.675,146.525,0,0,0,-4.33,24.42,0.11
Fantome Is.,2009-09-27T12:00:00Z,-18.675,146.525,0,0,0,-3.87,24.88,0.45
Fantome Is.,2009-09-29T12:00:00Z,-18.675,146.525,0,0,0,-3.72,25.03,0.48
Fantome Is.,2009-10-01T12:00:00Z,-18.675,146.525,0,0,0,-3.28,25.47,0.81
Fantome Is.,2009-10-03T12:00:00Z,-18.675,146.525,0,0,0,-3.32,25.43,0.65
Fantome Is.,2009-10-05T12:00:00Z,-18.675,146.525,0,0,0,-3,25.75,0.85
Fantome Is.,2009-10-07T12:00:00Z,-18.675,146.525,0,0,0,-2.88,25.87,0.85
Fantome Is.,2009-10-09T12:00:00Z,-18.675,146.525,0,0,0,-3.06,25.69,0.55
Fantome Is.,2009-10-11T12:00:00Z,-18.675,146.525,0,0,0,-3.09,25.66,0.4
Fantome Is.,2009-10-13T12:00:00Z,-18.675,146.525,0,0,0,-2.76,25.99,0.61
Fantome Is.,2009-10-15T12:00:00Z,-18.675,146.525,0,0,0,-2.4,26.35,0.85
Fantome Is.,2009-10-17T12:00:00Z,-18.675,146.525,0,0,0,-2.45,26.3,0.69
Fantome Is.,2009-10-19T12:00:00Z,-18.675,146.525,0,0,0,-2.78,25.97,0.25
Fantome Is.,2009-10-21T12:00:00Z,-18.675,146.525,0,0,0,-2.89,25.86,0.03
Fantome Is.,2009-10-23T12:00:00Z,-18.675,146.525,0,0,0,-2.87,25.88,-0.05
Fantome Is.,2009-10-25T12:00:00Z,-18.675,146.525,0,0,0,-3.02,25.73,-0.31
Fantome Is.,2009-10-27T12:00:00Z,-18.675,146.525,0,0,0,-2.73,26.02,-0.13
Fantome Is.,2009-10-29T12:00:00Z,-18.675,146.525,0,0,0,-2.63,26.12,-0.14
Fantome Is.,2009-10-31T12:00:00Z,-18.675,146.525,0,0,0,-2.65,26.1,-0.27
Fantome Is.,2009-11-02T12:00:00Z,-18.675,146.525,0,0,0,-2.68,26.07,-0.41
Fantome Is.,2009-11-04T12:00:00Z,-18.675,146.525,0,0,0,-2.6,26.15,-0.43
Fantome Is.,2009-11-06T12:00:00Z,-18.675,146.525,0,0,0,-2.6,26.15,-0.54
Fantome Is.,2009-11-08T12:00:00Z,-18.675,146.525,0,0,0,-2.6,26.15,-0.65
Fantome Is.,2009-11-10T12:00:00Z,-18.675,146.525,0,0,0,-2.57,26.18,-0.73
Fantome Is.,2009-11-12T12:00:00Z,-18.675,146.525,0,0,0,-2.25,26.5,-0.52
Fantome Is.,2009-11-14T12:00:00Z,-18.675,146.525,0,0,0,-2.52,26.23,-0.9
Fantome Is.,2009-11-16T12:00:00Z,-18.675,146.525,0,0,0,-2.21,26.54,-0.66
Fantome Is.,2009-11-18T12:00:00Z,-18.675,146.525,0,0,0,-2.04,26.71,-0.53
Fantome Is.,2009-11-20T12:00:00Z,-18.675,146.525,0,0,0,-2,26.75,-0.53
Fantome Is.,2009-11-22T12:00:00Z,-18.675,146.525,0,0,0,-1.99,26.76,-0.56
Fantome Is.,2009-11-24T12:00:00Z,-18.675,146.525,0,0,0,-1.65,27.1,-0.27
Fantome Is.,2009-11-26T12:00:00Z,-18.675,146.525,0,0,0,-1.65,27.1,-0.31
Fantome Is.,2009-11-28T12:00:00Z,-18.675,146.525,0,0,0,-1.29,27.46,0.01
Fantome Is.,2009-11-30T12:00:00Z,-18.675,146.525,0,0,0,-1.39,27.36,-0.13
Fantome Is.,2009-12-02T12:00:00Z,-18.675,146.525,0,0,0,-1.4,27.35,-0.18
Fantome Is.,2009-12-04T12:00:00Z,-18.675,146.525,0,0,0,-1.12,27.63,0.06
Fantome Is.,2009-12-06T12:00:00Z,-18.675,146.525,0,0,0,-1.18,27.57,-0.04
Fantome Is.,2009-12-08T12:00:00Z,-18.675,146.525,0,0,0,-1.01,27.74,0.08
Fantome Is.,2009-12-10T12:00:00Z,-18.675,146.525,0,0,0,-0.7,28.05,0.35
Fantome Is.,2009-12-12T12:00:00Z,-18.675,146.525,0,0,0,-0.69,28.06,0.32
Fantome Is.,2009-12-14T12:00:00Z,-18.675,146.525,0,0,0,-0.6,28.15,0.37
Fantome Is.,2009-12-16T12:00:00Z,-18.675,146.525,0,0,0,-0.43,28.32,0.49
Fantome Is.,2009-12-18T12:00:00Z,-18.675,146.525,0,0,0,-0.66,28.09,0.2
Fantome Is.,2009-12-20T12:00:00Z,-18.675,146.525,0,0,0,-0.52,28.23,0.28
Fantome Is.,2009-12-22T12:00:00Z,-18.675,146.525,0,0,0,-0.4,28.35,0.34
Fantome Is.,2009-12-24T12:00:00Z,-18.675,146.525,0,0,0,-0.02,28.73,0.66
Fantome Is.,2009-12-26T12:00:00Z,-18.675,146.525,0,0,0,-0.04,28.71,0.58
Fantome Is.,2009-12-28T12:00:00Z,-18.675,146.525,1,1,0,0.42,29.17,0.98
Fantome Is.,2009-12-30T12:00:00Z,-18.675,146.525,1,1,0,0.18,28.93,0.68
Fantome Is.,2010-01-01T12:00:00Z,-18.675,146.525,0,1,0,-0.02,28.73,0.43
Fantome Is.,2010-01-03T12:00:00Z,-18.675,146.525,0,1,0,-0.09,28.66,0.3
Fantome Is.,2010-01-05T12:00:00Z,-18.675,146.525,1,1,0,0.39,29.14,0.72
Fantome Is.,2010-01-07T12:00:00Z,-18.675,146.525,1,1,0,0.47,29.22,0.74
Fantome Is.,2010-01-09T12:00:00Z,-18.675,146.525,0,1,0,-0.09,28.66,0.12
Fantome Is.,2010-01-11T12:00:00Z,-18.675,146.525,1,1,0,0.03,28.78,0.18
Fantome Is.,2010-01-13T12:00:00Z,-18.675,146.525,1,1,0,0.08,28.83,0.17
Fantome Is.,2010-01-15T12:00:00Z,-18.675,146.525,1,1,0,0.47,29.22,0.5
Fantome Is.,2010-01-17T12:00:00Z,-18.675,146.525,1,1,0,0.18,28.93,0.21
Fantome Is.,2010-01-19T12:00:00Z,-18.675,146.525,1,1,0,0.24,28.99,0.27
Fantome Is.,2010-01-21T12:00:00Z,-18.675,146.525,0,1,0,-0.03,28.72,-0.01
Fantome Is.,2010-01-23T12:00:00Z,-18.675,146.525,0,1,0,-0.09,28.66,-0.07
Fantome Is.,2010-01-25T12:00:00Z,-18.675,146.525,1,1,0,0.01,28.76,0.03
Fantome Is.,2010-01-27T12:00:00Z,-18.675,146.525,1,1,0,0.24,28.99,0.26
Fantome Is.,2010-01-29T12:00:00Z,-18.675,146.525,1,1,0,0.4,29.15,0.42
Fantome Is.,2010-01-31T12:00:00Z,-18.675,146.525,0,1,0,-0.33,28.42,-0.32
Fantome Is.,2010-02-02T12:00:00Z,-18.675,146.525,1,1,0,0.2,28.95,0.21
Fantome Is.,2010-02-04T12:00:00Z,-18.675,146.525,1,1,0,0.61,29.36,0.62
Fantome Is.,2010-02-06T12:00:00Z,-18.675,146.525,1,1,0,0.98,29.73,0.99
Fantome Is.,2010-02-08T12:00:00Z,-18.675,146.525,1,1,0,0.52,29.27,0.53
Fantome Is.,2010-02-10T12:00:00Z,-18.675,146.525,1,1,0,0.05,28.8,0.05
Fantome Is.,2010-02-12T12:00:00Z,-18.675,146.525,1,1,0,0.11,28.86,0.11
Fantome Is.,2010-02-14T12:00:00Z,-18.675,146.525,1,1,0,0.11,28.86,0.11
Fantome Is.,2010-02-16T12:00:00Z,-18.675,146.525,1,1,0,0.23,28.98,0.25
Fantome Is.,2010-02-18T12:00:00Z,-18.675,146.525,1,1,0,0.4,29.15,0.47
Fantome Is.,2010-02-20T12:00:00Z,-18.675,146.525,1,1,0,0.46,29.21,0.58
Fantome Is.,2010-02-22T12:00:00Z,-18.675,146.525,1,1,0,0.4,29.15,0.57
Fantome Is.,2010-02-24T12:00:00Z,-18.675,146.525,1,1,0,0.72,29.47,0.94
Fantome Is.,2010-02-26T12:00:00Z,-18.675,146.525,1,1,0,0.4,29.15,0.67
Fantome Is.,2010-02-28T12:00:00Z,-18.675,146.525,1,1,0,0.18,28.93,0.5
Fantome Is.,2010-03-02T12:00:00Z,-18.675,146.525,1,1,0,0.22,28.97,0.59
Fantome Is.,2010-03-04T12:00:00Z,-18.675,146.525,2,2,0.14,1.01,29.76,1.43
Fantome Is.,2010-03-06T12:00:00Z,-18.675,146.525,2,2,0.31,1.13,29.88,1.6
Fantome Is.,2010-03-08T12:00:00Z,-18.675,146.525,2,2,0.72,1.56,30.31,2.08
Fantome Is.,2010-03-10T12:00:00Z,-18.675,146.525,1,2,0.89,0.84,29.59,1.41
Fantome Is.,2010-03-12T12:00:00Z,-18.675,146.525,1,2,0.89,0.25,29,0.87
Fantome Is.,2010-03-14T12:00:00Z,-18.675,146.525,0,2,0.89,-0.33,28.42,0.34
Fantome Is.,2010-03-16T12:00:00Z,-18.675,146.525,0,1,0.89,-1,27.75,-0.27
Fantome Is.,2010-03-18T12:00:00Z,-18.675,146.525,0,1,0.89,-1.07,27.68,-0.25
Fantome Is.,2010-03-20T12:00:00Z,-18.675,146.525,0,0,0.89,-1.17,27.58,-0.26
Fantome Is.,2010-03-22T12:00:00Z,-18.675,146.525,0,0,0.89,-1.38,27.37,-0.39
Fantome Is.,2010-03-24T12:00:00Z,-18.675,146.525,0,0,0.89,-1.41,27.34,-0.33
Fantome Is.,2010-03-26T12:00:00Z,-18.675,146.525,0,0,0.89,-1.15,27.6,0.02
Fantome Is.,2010-03-28T12:00:00Z,-18.675,146.525,0,0,0.89,-1.18,27.57,0.07
Fantome Is.,2010-03-30T12:00:00Z,-18.675,146.525,0,0,0.89,-1.06,27.69,0.28
Fantome Is.,2010-04-01T12:00:00Z,-18.675,146.525,0,0,0.89,-1.14,27.61,0.28
Fantome Is.,2010-04-03T12:00:00Z,-18.675,146.525,0,0,0.89,-1.19,27.56,0.32
Fantome Is.,2010-04-05T12:00:00Z,-18.675,146.525,0,0,0.89,-2.09,26.66,-0.49
Fantome Is.,2010-04-07T12:00:00Z,-18.675,146.525,0,0,0.89,-1.91,26.84,-0.23
Fantome Is.,2010-04-09T12:00:00Z,-18.675,146.525,0,0,0.89,-1.55,27.2,0.22
Fantome Is.,2010-04-11T12:00:00Z,-18.675,146.525,0,0,0.89,-1.33,27.42,0.53
Fantome Is.,2010-04-13T12:00:00Z,-18.675,146.525,0,0,0.89,-1.45,27.3,0.49
Fantome Is.,2010-04-15T12:00:00Z,-18.675,146.525,0,0,0.89,-1.55,27.2,0.48
Fantome Is.,2010-04-17T12:00:00Z,-18.675,146.525,0,0,0.89,-1.67,27.08,0.47
Fantome Is.,2010-04-19T12:00:00Z,-18.675,146.525,0,0,0.89,-2.08,26.67,0.16
Fantome Is.,2010-04-21T12:00:00Z,-18.675,146.525,0,0,0.89,-1.97,26.78,0.38
Fantome Is.,2010-04-23T12:00:00Z,-18.675,146.525,0,0,0.89,-2.76,25.99,-0.31
Fantome Is.,2010-04-25T12:00:00Z,-18.675,146.525,0,0,0.89,-2.45,26.3,0.11
Fantome Is.,2010-04-27T12:00:00Z,-18.675,146.525,0,0,0.89,-2.25,26.5,0.41
Fantome Is.,2010-04-29T12:00:00Z,-18.675,146.525,0,0,0.89,-2.29,26.46,0.48
Fantome Is.,2010-05-01T12:00:00Z,-18.675,146.525,0,0,0.89,-2.39,26.36,0.48
Fantome Is.,2010-05-03T12:00:00Z,-18.675,146.525,0,0,0.89,-2.72,26.03,0.26
Fantome Is.,2010-05-05T12:00:00Z,-18.675,146.525,0,0,0.89,-2.68,26.07,0.4
Fantome Is.,2010-05-07T12:00:00Z,-18.675,146.525,0,0,0.89,-2.5,26.25,0.69
Fantome Is.,2010-05-09T12:00:00Z,-18.675,146.525,0,0,0.89,-2.99,25.76,0.3
Fantome Is.,2010-05-11T12:00:00Z,-18.675,146.525,0,0,0.89,-2.94,25.81,0.46
Fantome Is.,2010-05-13T12:00:00Z,-18.675,146.525,0,0,0.89,-2.92,25.83,0.58
Fantome Is.,2010-05-15T12:00:00Z,-18.675,146.525,0,0,0.89,-2.91,25.84,0.7
Fantome Is.,2010-05-17T12:00:00Z,-18.675,146.525,0,0,0.89,-2.78,25.97,0.96
Fantome Is.,2010-05-19T12:00:00Z,-18.675,146.525,0,0,0.89,-3.55,25.2,0.33
Fantome Is.,2010-05-21T12:00:00Z,-18.675,146.525,0,0,0.89,-3.64,25.11,0.37
Fantome Is.,2010-05-23T12:00:00Z,-18.675,146.525,0,0,0.89,-3.79,24.96,0.35
Fantome Is.,2010-05-25T12:00:00Z,-18.675,146.525,0,0,0.89,-3.76,24.99,0.52
Fantome Is.,2010-05-27T12:00:00Z,-18.675,146.525,0,0,0.74,-3.94,24.81,0.47
Fantome Is.,2010-05-29T12:00:00Z,-18.675,146.525,0,0,0.58,-3.73,25.02,0.81
Fantome Is.,2010-05-31T12:00:00Z,-18.675,146.525,0,0,0.17,-3.92,24.83,0.76
Fantome Is.,2010-06-02T12:00:00Z,-18.675,146.525,0,0,0,-3.94,24.81,0.87
Fantome Is.,2010-06-04T12:00:00Z,-18.675,146.525,0,0,0,-3.74,25.01,1.21
Fantome Is.,2010-06-06T12:00:00Z,-18.675,146.525,0,0,0,-3.97,24.78,1.11
Fantome Is.,2010-06-08T12:00:00Z,-18.675,146.525,0,0,0,-4.48,24.27,0.73
Fantome Is.,2010-06-10T12:00:00Z,-18.675,146.525,0,0,0,-4.11,24.64,1.24
Fantome Is.,2010-06-12T12:00:00Z,-18.675,146.525,0,0,0,-4.28,24.47,1.2
Fantome Is.,2010-06-14T12:00:00Z,-18.675,146.525,0,0,0,-4.09,24.66,1.52
Fantome Is.,2010-06-16T12:00:00Z,-18.675,146.525,0,0,0,-5.04,23.71,0.67
Fantome Is.,2010-06-18T12:00:00Z,-18.675,146.525,0,0,0,-4.93,23.82,0.84
Fantome Is.,2010-06-20T12:00:00Z,-18.675,146.525,0,0,0,-5.15,23.6,0.68
Fantome Is.,2010-06-22T12:00:00Z,-18.675,146.525,0,0,0,-5.37,23.38,0.51
Fantome Is.,2010-06-24T12:00:00Z,-18.675,146.525,0,0,0,-5.71,23.04,0.23
Fantome Is.,2010-06-26T12:00:00Z,-18.675,146.525,0,0,0,-5.61,23.14,0.39
Fantome Is.,2010-06-28T12:00:00Z,-18.675,146.525,0,0,0,-5.53,23.22,0.53
Fantome Is.,2010-06-30T12:00:00Z,-18.675,146.525,0,0,0,-5.59,23.16,0.53
Fantome Is.,2010-07-02T12:00:00Z,-18.675,146.525,0,0,0,-5.72,23.03,0.45
Fantome Is.,2010-07-04T12:00:00Z,-18.675,146.525,0,0,0,-5.78,22.97,0.45
Fantome Is.,2010-07-06T12:00:00Z,-18.675,146.525,0,0,0,-5.55,23.2,0.74
Fantome Is.,2010-07-08T12:00:00Z,-18.675,146.525,0,0,0,-5.6,23.15,0.75
Fantome Is.,2010-07-10T12:00:00Z,-18.675,146.525,0,0,0,-5.55,23.2,0.86
Fantome Is.,2010-07-12T12:00:00Z,-18.675,146.525,0,0,0,-5.63,23.12,0.83
Fantome Is.,2010-07-14T12:00:00Z,-18.675,146.525,0,0,0,-5.45,23.3,1.07
Fantome Is.,2010-07-16T12:00:00Z,-18.675,146.525,0,0,0,-5.67,23.08,0.87
Fantome Is.,2010-07-18T12:00:00Z,-18.675,146.525,0,0,0,-5.77,22.98,0.75
Fantome Is.,2010-07-20T12:00:00Z,-18.675,146.525,0,0,0,-5.53,23.22,0.97
Fantome Is.,2010-07-22T12:00:00Z,-18.675,146.525,0,0,0,-5.82,22.93,0.67
Fantome Is.,2010-07-24T12:00:00Z,-18.675,146.525,0,0,0,-5.71,23.04,0.76
Fantome Is.,2010-07-26T12:00:00Z,-18.675,146.525,0,0,0,-5.88,22.87,0.57
Fantome Is.,2010-07-28T12:00:00Z,-18.675,146.525,0,0,0,-5.99,22.76,0.44
Fantome Is.,2010-07-30T12:00:00Z,-18.675,146.525,0,0,0,-5.56,23.19,0.85
Fantome Is.,2010-08-01T12:00:00Z,-18.675,146.525,0,0,0,-5.2,23.55,1.2
Fantome Is.,2010-08-03T12:00:00Z,-18.675,146.525,0,0,0,-5.12,23.63,1.26
Fantome Is.,2010-08-05T12:00:00Z,-18.675,146.525,0,0,0,-5.44,23.31,0.92
Fantome Is.,2010-08-07T12:00:00Z,-18.675,146.525,0,0,0,-5.48,23.27,0.86
Fantome Is.,2010-08-09T12:00:00Z,-18.675,146.525,0,0,0,-5.45,23.3,0.87
Fantome Is.,2010-08-11T12:00:00Z,-18.675,146.525,0,0,0,-5.4,23.35,0.91
Fantome Is.,2010-08-13T12:00:00Z,-18.675,146.525,0,0,0,-5.96,22.79,0.33
Fantome Is.,2010-08-15T12:00:00Z,-18.675,146.525,0,0,0,-5.48,23.27,0.79
Fantome Is.,2010-08-17T12:00:00Z,-18.675,146.525,0,0,0,-5.25,23.5,0.94
Fantome Is.,2010-08-19T12:00:00Z,-18.675,146.525,0,0,0,-4.89,23.86,1.22
Fantome Is.,2010-08-21T12:00:00Z,-18.675,146.525,0,0,0,-4.56,24.19,1.47
Fantome Is.,2010-08-23T12:00:00Z,-18.675,146.525,0,0,0,-4.37,24.38,1.58
Fantome Is.,2010-08-25T12:00:00Z,-18.675,146.525,0,0,0,-4.02,24.73,1.85
Fantome Is.,2010-08-27T12:00:00Z,-18.675,146.525,0,0,0,-4.21,24.54,1.58
Fantome Is.,2010-08-29T12:00:00Z,-18.675,146.525,0,0,0,-4.74,24.01,0.97
Fantome Is.,2010-08-31T12:00:00Z,-18.675,146.525,0,0,0,-4.5,24.25,1.14
Fantome Is.,2010-09-02T12:00:00Z,-18.675,146.525,0,0,0,-5.18,23.57,0.38
Fantome Is.,2010-09-04T12:00:00Z,-18.675,146.525,0,0,0,-4.63,24.12,0.85
Fantome Is.,2010-09-06T12:00:00Z,-18.675,146.525,0,0,0,-4.3,24.45,1.1
Fantome Is.,2010-09-08T12:00:00Z,-18.675,146.525,0,0,0,-4.4,24.35,0.92
Fantome Is.,2010-09-10T12:00:00Z,-18.675,146.525,0,0,0,-3.63,25.12,1.61
Fantome Is.,2010-09-12T12:00:00Z,-18.675,146.525,0,0,0,-3.89,24.86,1.27
Fantome Is.,2010-09-14T12:00:00Z,-18.675,146.525,0,0,0,-3.39,25.36,1.69
Fantome Is.,2010-09-16T12:00:00Z,-18.675,146.525,0,0,0,-3.01,25.74,1.97
Fantome Is.,2010-09-18T12:00:00Z,-18.675,146.525,0,0,0,-3.02,25.73,1.84
Fantome Is.,2010-09-20T12:00:00Z,-18.675,146.525,0,0,0,-3.48,25.27,1.26
Fantome Is.,2010-09-22T12:00:00Z,-18.675,146.525,0,0,0,-3.19,25.56,1.43
Fantome Is.,2010-09-24T12:00:00Z,-18.675,146.525,0,0,0,-3.29,25.46,1.21
Fantome Is.,2010-09-26T12:00:00Z,-18.675,146.525,0,0,0,-2.77,25.98,1.61
Fantome Is.,2010-09-28T12:00:00Z,-18.675,146.525,0,0,0,-2.35,26.4,1.91
Fantome Is.,2010-09-30T12:00:00Z,-18.675,146.525,0,0,0,-2.52,26.23,1.63
Fantome Is.,2010-10-02T12:00:00Z,-18.675,146.525,0,0,0,-2.72,26.03,1.31
Fantome Is.,2010-10-04T12:00:00Z,-18.675,146.525,0,0,0,-2.6,26.15,1.31
Fantome Is.,2010-10-06T12:00:00Z,-18.675,146.525,0,0,0,-2.43,26.32,1.36
Fantome Is.,2010-10-08T12:00:00Z,-18.675,146.525,0,0,0,-2.64,26.11,1.03
Fantome Is.,2010-10-10T12:00:00Z,-18.675,146.525,0,0,0,-2.52,26.23,1.03
Fantome Is.,2010-10-12T12:00:00Z,-18.675,146.525,0,0,0,-2.36,26.39,1.07
Fantome Is.,2010-10-14T12:00:00Z,-18.675,146.525,0,0,0,-2.52,26.23,0.79
Fantome Is.,2010-10-16T12:00:00Z,-18.675,146.525,0,0,0,-2.53,26.22,0.67
Fantome Is.,2010-10-18T12:00:00Z,-18.675,146.525,0,0,0,-2.84,25.91,0.25
Fantome Is.,2010-10-20T12:00:00Z,-18.675,146.525,0,0,0,-3.02,25.73,-0.04
Fantome Is.,2010-10-22T12:00:00Z,-18.675,146.525,0,0,0,-3.41,25.34,-0.54
Fantome Is.,2010-10-24T12:00:00Z,-18.675,146.525,0,0,0,-3.08,25.67,-0.32
Fantome Is.,2010-10-26T12:00:00Z,-18.675,146.525,0,0,0,-3.3,25.45,-0.65
Fantome Is.,2010-10-28T12:00:00Z,-18.675,146.525,0,0,0,-2.81,25.94,-0.26
Fantome Is.,2010-10-30T12:00:00Z,-18.675,146.525,0,0,0,-2.74,26.01,-0.3
Fantome Is.,2010-11-01T12:00:00Z,-18.675,146.525,0,0,0,-1.91,26.84,0.42
Fantome Is.,2010-11-03T12:00:00Z,-18.675,146.525,0,0,0,-2.1,26.65,0.12
Fantome Is.,2010-11-05T12:00:00Z,-18.675,146.525,0,0,0,-2.27,26.48,-0.16
Fantome Is.,2010-11-07T12:00:00Z,-18.675,146.525,0,0,0,-2.26,26.49,-0.26
Fantome Is.,2010-11-09T12:00:00Z,-18.675,146.525,0,0,0,-2.39,26.36,-0.49
Fantome Is.,2010-11-11T12:00:00Z,-18.675,146.525,0,0,0,-2.14,26.61,-0.35
Fantome Is.,2010-11-13T12:00:00Z,-18.675,146.525,0,0,0,-1.89,26.86,-0.21
Fantome Is.,2010-11-15T12:00:00Z,-18.675,146.525,0,0,0,-2.01,26.74,-0.44
Fantome Is.,2010-11-17T12:00:00Z,-18.675,146.525,0,0,0,-1.78,26.97,-0.25
Fantome Is.,2010-11-19T12:00:00Z,-18.675,146.525,0,0,0,-1.53,27.22,-0.04
Fantome Is.,2010-11-21T12:00:00Z,-18.675,146.525,0,0,0,-1.84,26.91,-0.39
Fantome Is.,2010-11-23T12:00:00Z,-18.675,146.525,0,0,0,-1.88,26.87,-0.48
Fantome Is.,2010-11-25T12:00:00Z,-18.675,146.525,0,0,0,-1.91,26.84,-0.55
Fantome Is.,2010-11-27T12:00:00Z,-18.675,146.525,0,0,0,-2.28,26.47,-0.96
Fantome Is.,2010-11-29T12:00:00Z,-18.675,146.525,0,0,0,-1.92,26.83,-0.64
Fantome Is.,2010-12-01T12:00:00Z,-18.675,146.525,0,0,0,-1.68,27.07,-0.44
Fantome Is.,2010-12-03T12:00:00Z,-18.675,146.525,0,0,0,-1.44,27.31,-0.24
Fantome Is.,2010-12-05T12:00:00Z,-18.675,146.525,0,0,0,-0.11,28.64,1.05
Fantome Is.,2010-12-07T12:00:00Z,-18.675,146.525,1,1,0,0.18,28.93,1.3
Fantome Is.,2010-12-09T12:00:00Z,-18.675,146.525,0,1,0,-0.12,28.63,0.95
Fantome Is.,2010-12-11T12:00:00Z,-18.675,146.525,1,1,0,0.03,28.78,1.06
Fantome Is.,2010-12-13T12:00:00Z,-18.675,146.525,1,1,0,0.24,28.99,1.23
Fantome Is.,2010-12-15T12:00:00Z,-18.675,146.525,1,1,0,0.46,29.21,1.41
Fantome Is.,2010-12-17T12:00:00Z,-18.675,146.525,1,1,0,0.73,29.48,1.62
Fantome Is.,2010-12-19T12:00:00Z,-18.675,146.525,1,1,0,0.47,29.22,1.3
Fantome Is.,2010-12-21T12:00:00Z,-18.675,146.525,1,1,0,0.24,28.99,1.01
Fantome Is.,2010-12-23T12:00:00Z,-18.675,146.525,0,1,0,0,28.75,0.71
Fantome Is.,2010-12-25T12:00:00Z,-18.675,146.525,0,1,0,-0.05,28.7,0.6
Fantome Is.,2010-12-27T12:00:00Z,-18.675,146.525,0,1,0,-0.35,28.4,0.24
Fantome Is.,2010-12-29T12:00:00Z,-18.675,146.525,0,1,0,-0.3,28.45,0.23
Fantome Is.,2010-12-31T12:00:00Z,-18.675,146.525,0,1,0,-0.15,28.6,0.33
Fantome Is.,2011-01-02T12:00:00Z,-18.675,146.525,0,1,0,-0.42,28.33,0
Fantome Is.,2011-01-04T12:00:00Z,-18.675,146.525,1,1,0,0.1,28.85,0.46
