Timepoint,No,No2,Family,Cone,Cross,popcross,Mom,Dad,RegionCross2,RegionCross,Breed,StartPos,Rack,DevicePos,DeviceNo,PlugPosition,IndID,Area
T0,1440,395,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D11,11,12,108,2,11.12.2.3,1.694
T0,1441,395,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D11,11,12,108,2,11.12.2.4,NA
T0,1442,395,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D11,11,12,108,2,11.12.2.5,1.893
T0,1443,396,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,I4,11,12,108,3,11.12.3.1,1.101
T0,1444,397,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C4,12,1,172,1,12.1.1,NA
T0,1445,398,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,I3,12,1,172,2,12.1.2.1,1.063
T0,1446,399,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F15,12,1,172,3,12.1.3.1,1.498
T0,1447,399,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F15,12,1,172,3,12.1.3.2,5.236
T0,1448,399,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F15,12,1,172,3,12.1.3.3,2.253
T0,1449,399,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F15,12,1,172,3,12.1.3.4,1.717
T0,1450,399,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F15,12,1,172,3,12.1.3.5,1.145
T0,1451,400,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,I3,12,2,152,1,12.2.1,NA
T0,1452,401,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,J4,12,2,152,2,12.2.2.1,1.113
T0,1453,401,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,J4,12,2,152,2,12.2.2.2,0.838
T0,1454,402,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C14,12,2,152,3,12.2.3.1,NA
T0,1455,402,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C14,12,2,152,3,12.2.3.2,NA
T0,1456,402,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C14,12,2,152,3,12.2.3.3,1.381
T0,1457,403,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,B5,12,3,202,1,12.3.1.1,0.784
T0,1458,404,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,B13,12,3,202,2,12.3.2.1,2.117
T0,1459,404,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,B13,12,3,202,2,12.3.2.2,NA
T0,1460,404,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,B13,12,3,202,2,12.3.2.3,2.324
T0,1461,405,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C14,12,3,202,3,12.3.3,NA
T0,1462,406,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,C2,12,4,186,1,12.4.1,NA
T0,1463,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.1,NA
T0,1464,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.2,1.607
T0,1465,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.3,NA
T0,1466,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.4,NA
T0,1467,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.5,0.872
T0,1468,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.6,NA
T0,1469,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.7,NA
T0,1470,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.8,NA
T0,1471,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.9,NA
T0,1472,408,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,A12,12,4,186,3,12.4.3,NA
T0,1473,409,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D12,12,5,177,1,12.5.1.1,2.977
T0,1474,409,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D12,12,5,177,1,12.5.1.2,2.404
T0,1475,410,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,J13,12,5,177,2,12.5.2.1,1.381
T0,1476,410,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,J13,12,5,177,2,12.5.2.2,NA
T0,1477,410,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,J13,12,5,177,2,12.5.2.3,NA
T0,1478,411,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,I4,12,5,177,3,12.5.3.1,1.075
T0,1479,412,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C13,12,6,180,1,12.6.1.1,1.12
T0,1480,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.1,1.831
T0,1481,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.2,1.258
T0,1482,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.3,1.308
T0,1483,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.4,1.233
T0,1484,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.5,0.972
T0,1485,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.6,1.308
T0,1486,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.7,1.756
T0,1487,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.8,1.246
T0,1488,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.9,NA
T0,1489,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.10,1.794
T0,1490,414,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,B12,12,6,180,3,12.6.3.1,1.149
T0,1491,415,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,A15,12,7,168,1,12.7.1.1,1.881
T0,1492,415,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,A15,12,7,168,1,12.7.1.2,NA
T0,1493,415,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,A15,12,7,168,1,12.7.1.3,1.47
T0,1494,415,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,A15,12,7,168,1,12.7.1.4,1.619
T0,1495,415,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,A15,12,7,168,1,12.7.1.5,NA
T0,1496,415,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,A15,12,7,168,1,12.7.1.6,NA
T0,1497,416,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D10,12,7,168,2,12.7.2,NA
T0,1498,417,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C8,12,7,168,3,12.7.3,NA
T0,1499,418,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,F5,12,8,245,1,12.8.1,NA
T0,1500,419,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,F6,12,8,245,2,12.8.2.1,1.333
T0,1501,420,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,J5,12,8,245,3,12.8.3,NA
T0,1502,421,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,H14,12,9,185,1,12.9.1,NA
T0,1503,422,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,H12,12,9,185,2,12.9.2.1,1.369
