No,No2,Family,Cone,Cross,popcross,Mom,Dad,RegionCross2,RegionCross,Breed,StartPos,Rack,DevicePos,DeviceNo,PlugPosition,IndID,ColEnd,ColEndCor,GreyCorrectionScore,GreyCorrectionScoreDif
1329,359,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C3,10,12,176,2,10.12.2.10,156.325,144.535,161,-11.79
1330,359,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C3,10,12,176,2,10.12.2.11,153.402,141.612,161,-11.79
1331,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,12,176,3,10.12.3,NA,NA,161,-11.79
1332,361,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,B4,11,1,161,1,11.1.1.1,113.654,128.864,188,15.21
1333,361,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,B4,11,1,161,1,11.1.1.2,127.955,143.165,188,15.21
1334,362,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D13,11,1,161,2,11.1.2,NA,NA,188,15.21
1335,363,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,D2,11,1,161,3,11.1.3,NA,NA,188,15.21
1336,364,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,K3,11,2,179,1,11.2.1,NA,NA,182,9.21
1337,365,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H2,11,2,179,2,11.2.2.1,105.941,115.151,182,9.21
1338,365,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H2,11,2,179,2,11.2.2.2,109.848,119.058,182,9.21
1339,365,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H2,11,2,179,2,11.2.2.3,96,105.21,182,9.21
1340,365,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H2,11,2,179,2,11.2.2.4,105.274,114.484,182,9.21
1341,365,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H2,11,2,179,2,11.2.2.5,135.059,144.269,182,9.21
1342,365,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H2,11,2,179,2,11.2.2.6,113.329,122.539,182,9.21
1343,366,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H3,11,2,179,3,11.2.3.1,145.882,155.092,182,9.21
1344,366,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H3,11,2,179,3,11.2.3.2,136.054,145.264,182,9.21
1345,366,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H3,11,2,179,3,11.2.3.3,86.419,95.629,182,9.21
1346,366,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H3,11,2,179,3,11.2.3.4,103.098,112.308,182,9.21
1347,366,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H3,11,2,179,3,11.2.3.5,112.772,121.982,182,9.21
1348,366,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H3,11,2,179,3,11.2.3.6,115.881,125.091,182,9.21
1349,366,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H3,11,2,179,3,11.2.3.7,88.891,98.101,182,9.21
1350,366,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H3,11,2,179,3,11.2.3.8,104.725,113.935,182,9.21
1351,366,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H3,11,2,179,3,11.2.3.9,85.618,94.828,182,9.21
1352,366,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H3,11,2,179,3,11.2.3.10,128.2,137.41,182,9.21
1353,366,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H3,11,2,179,3,11.2.3.11,78.202,87.412,182,9.21
1354,366,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H3,11,2,179,3,11.2.3.12,141.981,151.191,182,9.21
1355,367,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,B13,11,3,263,1,11.3.1.1,168.098,176.308,181,8.21
1356,367,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,B13,11,3,263,1,11.3.1.2,135.472,143.682,181,8.21
1357,367,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,B13,11,3,263,1,11.3.1.3,108.68,116.89,181,8.21
1358,368,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,E12,11,3,263,2,11.3.2,NA,NA,181,8.21
1359,369,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,K7,11,3,263,3,11.3.3.1,136.657,144.867,181,8.21
1360,369,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,K7,11,3,263,3,11.3.3.2,113.884,122.094,181,8.21
1361,369,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,K7,11,3,263,3,11.3.3.3,102.435,110.645,181,8.21
1362,370,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,D1,11,4,190,1,11.4.1.1,130.922,153.132,195,22.21
1363,371,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D1,11,4,190,2,11.4.2,NA,NA,195,22.21
1364,372,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,J3,11,4,190,3,11.4.3.1,127.57,149.78,195,22.21
1365,373,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C5,11,5,194,1,11.5.1.1,136.545,151.755,188,15.21
1366,373,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C5,11,5,194,1,11.5.1.2,110.009,125.219,188,15.21
1367,373,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C5,11,5,194,1,11.5.1.3,138.877,154.087,188,15.21
1368,373,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C5,11,5,194,1,11.5.1.4,107.619,122.829,188,15.21
1369,373,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C5,11,5,194,1,11.5.1.5,137.955,153.165,188,15.21
1370,373,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C5,11,5,194,1,11.5.1.6,131,146.21,188,15.21
1371,374,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D8,11,5,194,2,11.5.2.1,109.645,124.855,188,15.21
1372,374,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D8,11,5,194,2,11.5.2.2,88.307,103.517,188,15.21
1373,375,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,C3,11,5,194,3,11.5.3.1,116.49,131.7,188,15.21
1374,376,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,G4,11,6,189,1,11.6.1,NA,NA,184,11.21
1375,377,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C6,11,6,189,2,11.6.2.1,122.35,133.56,184,11.21
1376,377,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C6,11,6,189,2,11.6.2.2,113.802,125.012,184,11.21
1377,377,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C6,11,6,189,2,11.6.2.3,125.126,136.336,184,11.21
1378,378,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D9,11,6,189,3,11.6.3.1,118.037,129.247,184,11.21
1379,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.1,122.619,133.829,184,11.21
1380,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.2,108.553,119.763,184,11.21
1381,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.3,124.6,135.81,184,11.21
1382,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.4,91.065,102.275,184,11.21
1383,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.5,108.75,119.96,184,11.21
1384,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.6,114.242,125.452,184,11.21
1385,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.7,101.179,112.389,184,11.21
1386,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.8,107.357,118.567,184,11.21
1387,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.9,111.591,122.801,184,11.21
1388,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.10,95.172,106.382,184,11.21
1389,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.11,101.74,112.95,184,11.21
1390,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.12,119.776,130.986,184,11.21
1391,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.13,112.764,123.974,184,11.21
1392,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.14,125.609,136.819,184,11.21
1393,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.15,115.32,126.53,184,11.21
1394,379,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C7,11,7,178,1,11.7.1.16,113.179,124.389,184,11.21
1395,380,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,D2,11,7,178,2,11.7.2.1,97.887,109.097,184,11.21
1396,381,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A6,11,7,178,3,11.7.3,NA,NA,184,11.21
1397,382,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,D2,11,8,155,1,11.8.1,NA,NA,187,14.21
1398,383,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H8,11,8,155,2,11.8.2.1,109.359,123.569,187,14.21
1399,383,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,H8,11,8,155,2,11.8.2.2,123.654,137.864,187,14.21
1400,384,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,K4,11,8,155,3,11.8.3,NA,NA,187,14.21
1401,385,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,D13,11,9,150,1,11.9.1.1,127.212,140.422,186,13.21
1402,385,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,D13,11,9,150,1,11.9.1.2,120.691,133.901,186,13.21
1403,385,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,D13,11,9,150,1,11.9.1.3,105.008,118.218,186,13.21
1404,385,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,D13,11,9,150,1,11.9.1.4,124.696,137.906,186,13.21
1405,385,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,D13,11,9,150,1,11.9.1.5,116.483,129.693,186,13.21
1406,385,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,D13,11,9,150,1,11.9.1.6,122.672,135.882,186,13.21
1407,386,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,H4,11,9,150,2,11.9.2.1,102.227,115.437,186,13.21
1408,386,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,H4,11,9,150,2,11.9.2.2,76.601,89.811,186,13.21
1409,387,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D3,11,9,150,3,11.9.3.1,102.94,116.15,186,13.21
1410,387,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D3,11,9,150,3,11.9.3.2,113.65,126.86,186,13.21
1411,388,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,F4,11,10,159,1,11.10.1,NA,NA,180,7.21
1412,389,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,H9,11,10,159,2,11.10.2.1,118.508,125.718,180,7.21
1413,389,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,H9,11,10,159,2,11.10.2.2,106.794,114.004,180,7.21
1414,389,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,H9,11,10,159,2,11.10.2.3,91.392,98.602,180,7.21
1415,389,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,H9,11,10,159,2,11.10.2.4,116.569,123.779,180,7.21
1416,390,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C11,11,10,159,3,11.10.3.1,121.382,128.592,180,7.21
1417,390,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C11,11,10,159,3,11.10.3.2,96.254,103.464,180,7.21
1418,390,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C11,11,10,159,3,11.10.3.3,116.193,123.403,180,7.21
1419,390,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C11,11,10,159,3,11.10.3.4,124.715,131.925,180,7.21
1420,390,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C11,11,10,159,3,11.10.3.5,130.841,138.051,180,7.21
1421,390,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C11,11,10,159,3,11.10.3.6,132.072,139.282,180,7.21
1422,391,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,H10,11,11,156,1,11.11.1,NA,NA,181,8.21
1423,392,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,D4,11,11,156,2,11.11.2,NA,NA,181,8.21
1424,393,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,G5,11,11,156,3,11.11.3.1,113.117,121.327,181,8.21
1425,393,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,G5,11,11,156,3,11.11.3.2,97.162,105.372,181,8.21
1426,394,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,A7,11,12,108,1,11.12.1.1,117.523,127.733,183,10.21
1427,395,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D11,11,12,108,2,11.12.2.1,136.427,146.637,183,10.21
1428,395,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D11,11,12,108,2,11.12.2.2,130.558,140.768,183,10.21
1429,395,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D11,11,12,108,2,11.12.2.3,125.222,135.432,183,10.21
1430,395,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D11,11,12,108,2,11.12.2.4,101.922,112.132,183,10.21
1431,395,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D11,11,12,108,2,11.12.2.5,110.39,120.6,183,10.21
1432,396,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,I4,11,12,108,3,11.12.3.1,134.868,145.078,183,10.21
1433,397,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,C4,12,1,172,1,12.1.1,NA,NA,166,-6.79
1434,398,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,I3,12,1,172,2,12.1.2.1,108.059,101.269,166,-6.79
1435,399,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F15,12,1,172,3,12.1.3.1,118.438,111.648,166,-6.79
1436,399,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F15,12,1,172,3,12.1.3.2,125.579,118.789,166,-6.79
1437,399,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F15,12,1,172,3,12.1.3.3,150.305,143.515,166,-6.79
1438,399,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F15,12,1,172,3,12.1.3.4,114.997,108.207,166,-6.79
1439,399,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,F15,12,1,172,3,12.1.3.5,126.492,119.702,166,-6.79
1440,400,HF16,C87,Martin11xMartin13,MAxMA,Martin11,Martin13,NorthxNorth,NorthxNorth,NorthPure,I3,12,2,152,1,12.2.1,NA,NA,170,-2.79
1441,401,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,J4,12,2,152,2,12.2.2.1,111.756,108.966,170,-2.79
1442,401,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,J4,12,2,152,2,12.2.2.2,116.927,114.137,170,-2.79
1443,402,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C14,12,2,152,3,12.2.3.1,119.977,117.187,170,-2.79
1444,402,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C14,12,2,152,3,12.2.3.2,129.726,126.936,170,-2.79
1445,402,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,C14,12,2,152,3,12.2.3.3,120.822,118.032,170,-2.79
1446,403,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,B5,12,3,202,1,12.3.1.1,108.554,101.764,166,-6.79
1447,404,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,B13,12,3,202,2,12.3.2.1,118.99,112.2,166,-6.79
1448,404,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,B13,12,3,202,2,12.3.2.2,129,122.21,166,-6.79
1449,404,HF80,C86,Martin11xDavies15,MAxDA,Martin11,Davies15,NorthxCentral,Hybrid,Hybrid,B13,12,3,202,2,12.3.2.3,121.947,115.157,166,-6.79
1450,405,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C14,12,3,202,3,12.3.3,NA,NA,166,-6.79
1451,406,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,C2,12,4,186,1,12.4.1,NA,NA,162,-10.79
1452,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.1,131.878,121.088,162,-10.79
1453,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.2,113.976,103.186,162,-10.79
1454,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.3,129.277,118.487,162,-10.79
1455,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.4,126.864,116.074,162,-10.79
1456,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.5,138.994,128.204,162,-10.79
1457,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.6,121.681,110.891,162,-10.79
1458,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.7,136.705,125.915,162,-10.79
1459,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.8,127.608,116.818,162,-10.79
1460,407,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,C12,12,4,186,2,12.4.2.9,117.56,106.77,162,-10.79
1461,408,HF2,C31,Wood4xMartin14,WDxMA,Wood4,Martin14,NorthxNorth,NorthxNorth,NorthHybrid,A12,12,4,186,3,12.4.3,NA,NA,162,-10.79
1462,409,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D12,12,5,177,1,12.5.1.1,145.64,137.85,165,-7.79
1463,409,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,D12,12,5,177,1,12.5.1.2,130.224,122.434,165,-7.79
1464,410,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,J13,12,5,177,2,12.5.2.1,118.983,111.193,165,-7.79
1465,410,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,J13,12,5,177,2,12.5.2.2,108.617,100.827,165,-7.79
1466,410,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,CentralxNorth,Hybrid,Hybrid,J13,12,5,177,2,12.5.2.3,114.364,106.574,165,-7.79
1467,411,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,I4,12,5,177,3,12.5.3.1,122.459,114.669,165,-7.79
1468,412,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C13,12,6,180,1,12.6.1.1,131.089,130.299,172,-0.79
1469,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.1,136.768,135.978,172,-0.79
1470,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.2,128.432,127.642,172,-0.79
1471,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.3,136.243,135.453,172,-0.79
1472,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.4,134.633,133.843,172,-0.79
1473,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.5,133.518,132.728,172,-0.79
1474,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.6,123.488,122.698,172,-0.79
1475,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.7,139.943,139.153,172,-0.79
1476,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.8,115.351,114.561,172,-0.79
1477,413,Palms,Rm3Palms,PalmsBulk,PIxPI,Palms,Palms,CentralxCentral,CentralxCentral,CentralPure,F14,12,6,180,2,12.6.2.9,126.27,125.48,172,-0.79
